Date,Sector,Industry,CapGain
2023-08-01,Real Estate,Real Estate - Development,643121.0000000009
2023-08-01,Real Estate,Real Estate - Diversified,99688.69999999962
2023-08-01,Real Estate,Real Estate Services,14480328.040000008
2023-08-01,Technology,Communication Equipment,33539044.899999943
2023-08-01,Technology,Computer Hardware,231721227.0000002
2023-08-01,Technology,Consumer Electronics,-22983544.999999847
2023-08-01,Technology,Electronic Components,-3497549.499999981
2023-08-01,Technology,Electronics & Computer Distribution,542393.999999997
2023-08-01,Technology,Information Technology Services,27854511.23000015
2023-08-01,Technology,Scientific & Technical Instruments,3238960.2999999896
2023-08-01,Technology,Semiconductor Equipment & Materials,11488261.99999995
2023-08-01,Technology,Semiconductors,464513268.9999984
2023-08-01,Technology,Software - Application,-110838026.7400001
2023-08-01,Technology,Software - Infrastructure,141257640.01999944
2023-08-01,Technology,Solar,-4157585.739999998
2023-08-01,Utilities,Utilities - Diversified,-4726803.000000002
2023-08-01,Utilities,Utilities - Independent Power Producers,-363819.9999999945
2023-08-01,Utilities,Utilities - Regulated Electric,-57981162.999999866
2023-08-01,Utilities,Utilities - Regulated Gas,-6128176.999999997
2023-08-01,Utilities,Utilities - Regulated Water,-4233559.999999992
2023-08-01,Utilities,Utilities - Renewable,-3325054.000000001
2023-08-01,bond,bond etf,-14570139.869997071
2023-08-02,Basic Materials,Agricultural Inputs,6985658.999999967
2023-08-02,Basic Materials,Aluminum,-2937580.0000000093
2023-08-02,Basic Materials,Building Materials,1498865.0000000235
2023-08-02,Basic Materials,Chemicals,-3559548.999999991
2023-08-02,Basic Materials,Coking Coal,-2365265.999999999
2023-08-02,Basic Materials,Copper,-5115609.000000006
2023-08-02,Basic Materials,Gold,-37739023.40000004
2023-08-02,Basic Materials,Independent Oil & Gas,23169.999999999505
2023-08-02,Basic Materials,Lumber & Wood Production,-991191.999999998
2023-08-02,Basic Materials,Other Industrial Metals & Mining,-7611230.909999979
2023-08-02,Basic Materials,Other Precious Metals & Mining,-1829535.0
2023-08-02,Basic Materials,Paper & Paper Products,628933.9999999994
2023-08-02,Basic Materials,Silver,-1537783.999999999
2023-08-02,Basic Materials,Specialty Chemicals,-35064265.20000012
2023-08-02,Basic Materials,Steel,-21562415.999999985
2023-08-02,Communication Services,Advertising Agencies,-4273475.999999996
2023-08-02,Communication Services,Broadcasting,-226111.00000000617
2023-08-02,Communication Services,Electronic Gaming & Multimedia,-34962431.99999997
2023-08-02,Communication Services,Internet Content & Information,-195311055.80000025
2023-08-02,Communication Services,Publishing,240340.700000002
2023-08-02,Communication Services,Telecom Services,-9391230.000000002
2023-08-02,Communication Services,bond etf,-111446441.64000031
2023-08-02,Consumer Cyclical,Apparel Manufacturing,3602577.080000023
2023-08-02,Consumer Cyclical,Apparel Retail,-9410472.719999991
2023-08-02,Consumer Cyclical,Auto & Truck Dealerships,27909301.80000009
2023-08-02,Consumer Cyclical,Auto Manufacturers,-115610159.8399981
2023-08-02,Consumer Cyclical,Auto Parts,-48486549.00000002
2023-08-02,Consumer Cyclical,Department Stores,615305.000000002
2023-08-02,Consumer Cyclical,Footwear & Accessories,-9368099.000000017
2023-08-02,Consumer Cyclical,"Furnishings, Fixtures & Appliances",7946712.000000014
2023-08-02,Consumer Cyclical,Gambling,3274240.7999999803
2023-08-02,Consumer Cyclical,Home Improvement Retail,-5878428.999999886
2023-08-02,Consumer Cyclical,Internet Retail,-232020966.06999987
2023-08-02,Consumer Cyclical,Leisure,-3482296.999999983
2023-08-02,Consumer Cyclical,Lodging,-4210983.000000011
2023-08-02,Consumer Cyclical,Luxury Goods,-354129.0000000024
2023-08-02,Consumer Cyclical,Packaging & Containers,-61684828.00000003
2023-08-02,Consumer Cyclical,Personal Services,-866638.600000021
2023-08-02,Consumer Cyclical,Recreational Vehicles,4274726.599999988
2023-08-02,Consumer Cyclical,Residential Construction,-4945422.000000009
2023-08-02,Consumer Cyclical,Resorts & Casinos,-13233091.999999994
2023-08-02,Consumer Cyclical,Restaurants,24299790.99999997
2023-08-02,Consumer Cyclical,Specialty Retail,-32352927.800000023
2023-08-02,Consumer Cyclical,Textile Manufacturing,14609.000000000306
2023-08-02,Consumer Cyclical,Travel Services,-26797606.99999991
2023-08-02,Consumer Defensive,Beverages - Brewers,3008045.999999999
2023-08-02,Consumer Defensive,Beverages - Non-Alcoholic,-7078786.000000016
2023-08-02,Consumer Defensive,Beverages - Wineries & Distilleries,-16626.000000019107
2023-08-02,Consumer Defensive,Confectioners,11476936.99999996
2023-08-02,Consumer Defensive,Discount Stores,5901113.000000079
2023-08-02,Consumer Defensive,Education & Training Services,-3132721.999999993
2023-08-02,Consumer Defensive,Farm Products,10596375.000000024
2023-08-02,Consumer Defensive,Food Distribution,-2531723.0000000168
2023-08-02,Consumer Defensive,Grocery Stores,5936910.000000014
2023-08-02,Consumer Defensive,Household & Personal Products,12781790.000000022
2023-08-02,Consumer Defensive,Packaged Foods,21330711.660000093
2023-08-02,Consumer Defensive,Tobacco,-5043930.999999995
2023-08-02,Energy,Oil & Gas Drilling,2638778.000000009
2023-08-02,Energy,Oil & Gas E&P,-96799415.00000012
2023-08-02,Energy,Oil & Gas Equipment & Services,-2573890.000000005
2023-08-02,Energy,Oil & Gas Integrated,-39000409.27999993
2023-08-02,Energy,Oil & Gas Midstream,1835636.0000000151
2023-08-02,Energy,Oil & Gas Refining & Marketing,-15589522.000000007
2023-08-02,Energy,Thermal Coal,-2872101.000000016
2023-08-02,Energy,Uranium,-2426987.999999991
2023-08-02,Financial Services,Asset Management,-2278865.000000086
2023-08-02,Financial Services,Banks - Diversified,-5920332.999999945
2023-08-02,Financial Services,Banks - Regional,25061236.840000156
2023-08-02,Financial Services,Capital Markets,-22921199.99999988
2023-08-02,Financial Services,Credit Services,-78053530.99999975
2023-08-02,Financial Services,Financial Conglomerates,-1581468.9999999984
2023-08-02,Financial Services,Financial Data & Stock Exchanges,-12205289.000000007
2023-08-02,Financial Services,Insurance - Diversified,2928841.000000044
2023-08-02,Financial Services,Insurance - Life,10927688.999999944
2023-08-02,Financial Services,Insurance - Property & Casualty,-12522831.999999989
2023-08-02,Financial Services,Insurance - Reinsurance,815538.0000000026
2023-08-02,Financial Services,Insurance - Specialty,4166995.999999984
2023-08-02,Financial Services,Insurance Brokers,22633403.99999999
2023-08-02,Financial Services,Mortgage Finance,24269117.9
2023-08-02,Financial Services,Shell Companies,809332.83
2023-08-02,Healthcare,Biotechnology,-71998927.99000004
2023-08-02,Healthcare,Diagnostics & Research,61119062.18999992
2023-08-02,Healthcare,Drug Manufacturers - General,10727391.999999944
2023-08-02,Healthcare,Drug Manufacturers - Specialty & Generic,19542707.32
2023-08-02,Healthcare,Health Information Services,-8258946.009999972
2023-08-02,Healthcare,Healthcare Plans,64761738.000000015
2023-08-02,Healthcare,Medical Care Facilities,-360315.57000001264
2023-08-02,Healthcare,Medical Devices,-74351779.9600001
2023-08-02,Healthcare,Medical Distribution,19499989.999999985
2023-08-02,Healthcare,Medical Instruments & Supplies,-14818161.999999966
2023-08-02,Healthcare,Pharmaceutical Retailers,10332745.90000001
2023-08-02,Industrials,Aerospace & Defense,-214863333.90000013
2023-08-02,Industrials,Airlines,-2329744.000000044
2023-08-02,Industrials,Airports & Air Services,-872856.0000000151
2023-08-02,Industrials,Building Products & Equipment,-79248172.99999999
2023-08-02,Industrials,Business Equipment & Supplies,116421.0000000001
2023-08-02,Industrials,Conglomerates,-5240309.760000017
2023-08-02,Industrials,Consulting Services,16367881.999999978
2023-08-02,Industrials,Electrical Equipment & Parts,26477711.99999995
2023-08-02,Industrials,Engineering & Construction,8742303.000000011
2023-08-02,Industrials,Farm & Heavy Construction Machinery,-4389913.000000073
2023-08-02,Industrials,Industrial Distribution,-14800119.999999989
2023-08-02,Industrials,Infrastructure Operations,-34410.00000000049
2023-08-02,Industrials,Integrated Freight & Logistics,-3774243.000000016
2023-08-02,Industrials,Marine Shipping,1258904.92
2023-08-02,Industrials,Metal Fabrication,-2882904.540000001
2023-08-02,Industrials,Pollution & Treatment Controls,209443.0000000026
2023-08-02,Industrials,Railroads,-10876519.250000052
2023-08-02,Industrials,Rental & Leasing Services,-5382916.999999998
2023-08-02,Industrials,Security & Protection Services,-753358.9999999959
2023-08-02,Industrials,Specialty Business Services,-3170195.3500000583
2023-08-02,Industrials,Specialty Industrial Machinery,-211107536.0000001
2023-08-02,Industrials,Staffing & Employment Services,5703155.890000015
2023-08-02,Industrials,Tools & Accessories,-3980770.000000032
2023-08-02,Industrials,Trucking,-984670.0000000158
2023-08-02,Industrials,Waste Management,844669.9999999898
2023-08-02,Real Estate,REIT - Diversified,-1381903.0400000033
2023-08-02,Real Estate,REIT - Healthcare Facilities,-48317.00000002491
2023-08-02,Real Estate,REIT - Hotel & Motel,-366269.0000000256
2023-08-02,Real Estate,REIT - Industrial,3109429.0000000056
2023-08-02,Real Estate,REIT - Mortgage,-1162128.999999997
2023-08-02,Real Estate,REIT - Office,18481655.00000004
2023-08-02,Real Estate,REIT - Residential,1725808.000000001
2023-08-02,Real Estate,REIT - Retail,-1698398.5599999996
2023-08-02,Real Estate,REIT - Specialty,682952.0000000398
2023-08-02,Real Estate,Real Estate - Development,-116984.99999999916
2023-08-02,Real Estate,Real Estate - Diversified,81102.3999999995
2023-08-02,Real Estate,Real Estate Services,-2639781.139999972
2023-08-02,Technology,Communication Equipment,5683510.599999923
2023-08-02,Technology,Computer Hardware,-65724921.00000005
2023-08-02,Technology,Consumer Electronics,-125435838.99999896
2023-08-02,Technology,Electronic Components,-12118264.000000002
2023-08-02,Technology,Electronics & Computer Distribution,448699.0000000168
2023-08-02,Technology,Information Technology Services,-8520974.700000048
2023-08-02,Technology,Scientific & Technical Instruments,421927.10000003583
2023-08-02,Technology,Semiconductor Equipment & Materials,-87180411.00000015
2023-08-02,Technology,Semiconductors,-2892572691.9999995
2023-08-02,Technology,Software - Application,-498513149.92
2023-08-02,Technology,Software - Infrastructure,-588551799.0200005
2023-08-02,Technology,Solar,-133759423.31999996
2023-08-02,Utilities,Utilities - Diversified,2586644.0000000075
2023-08-02,Utilities,Utilities - Independent Power Producers,58606.999999998254
2023-08-02,Utilities,Utilities - Regulated Electric,15960725.999999955
2023-08-02,Utilities,Utilities - Regulated Gas,4588248.000000019
2023-08-02,Utilities,Utilities - Regulated Water,1939115.99999998
2023-08-02,Utilities,Utilities - Renewable,-3990729.000000001
2023-08-02,bond,bond etf,-1426234038.3300009
2023-08-03,Basic Materials,Agricultural Inputs,-10637487.380000018
2023-08-03,Basic Materials,Aluminum,2772789.9999999995
2023-08-03,Basic Materials,Building Materials,21453821.00000003
2023-08-03,Basic Materials,Chemicals,5647002.999999996
2023-08-03,Basic Materials,Coking Coal,-2696814.0000000084
2023-08-03,Basic Materials,Copper,5825405.999999967
2023-08-03,Basic Materials,Gold,-9519028.000000007
2023-08-03,Basic Materials,Independent Oil & Gas,0.0
2023-08-03,Basic Materials,Lumber & Wood Production,-799275.0000000041
2023-08-03,Basic Materials,Other Industrial Metals & Mining,3512057.560000014
2023-08-03,Basic Materials,Other Precious Metals & Mining,-40888.99999999876
2023-08-03,Basic Materials,Paper & Paper Products,-779903.0000000008
2023-08-03,Basic Materials,Silver,-891396.9999999998
2023-08-03,Basic Materials,Specialty Chemicals,-85981158.71999998
2023-08-03,Basic Materials,Steel,2138843.000000005
2023-08-03,Communication Services,Advertising Agencies,-2679933.0000000126
2023-08-03,Communication Services,Broadcasting,1906330.000000008
2023-08-03,Communication Services,Electronic Gaming & Multimedia,4775298.999999996
2023-08-03,Communication Services,Internet Content & Information,66274035.599999614
2023-08-03,Communication Services,Publishing,509546.52000000153
2023-08-03,Communication Services,Telecom Services,-1672503.9999998915
2023-08-03,Communication Services,bond etf,25233127.39999997
2023-08-03,Consumer Cyclical,Apparel Manufacturing,8921346.800000012
2023-08-03,Consumer Cyclical,Apparel Retail,14468759.600000016
2023-08-03,Consumer Cyclical,Auto & Truck Dealerships,13648414.199999928
2023-08-03,Consumer Cyclical,Auto Manufacturers,859959248.7200003
2023-08-03,Consumer Cyclical,Auto Parts,-32614037.999999963
2023-08-03,Consumer Cyclical,Department Stores,1685274.000000013
2023-08-03,Consumer Cyclical,Footwear & Accessories,14508025.999999998
2023-08-03,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-17309362.00000003
2023-08-03,Consumer Cyclical,Gambling,1198811.499999971
2023-08-03,Consumer Cyclical,Home Improvement Retail,2141396.0000000177
2023-08-03,Consumer Cyclical,Internet Retail,335506508.10999924
2023-08-03,Consumer Cyclical,Leisure,-14084498.300000008
2023-08-03,Consumer Cyclical,Lodging,-10949722.200000076
2023-08-03,Consumer Cyclical,Luxury Goods,282251.00000000885
2023-08-03,Consumer Cyclical,Packaging & Containers,21043094.99999997
2023-08-03,Consumer Cyclical,Personal Services,-495737.60000001336
2023-08-03,Consumer Cyclical,Recreational Vehicles,-5239296.28999999
2023-08-03,Consumer Cyclical,Residential Construction,-33007357.99999995
2023-08-03,Consumer Cyclical,Resorts & Casinos,-33740028.000000045
2023-08-03,Consumer Cyclical,Restaurants,12085153.0
2023-08-03,Consumer Cyclical,Specialty Retail,40718989.00000002
2023-08-03,Consumer Cyclical,Textile Manufacturing,-72401.99999999972
2023-08-03,Consumer Cyclical,Travel Services,-79253489.0000002
2023-08-03,Consumer Defensive,Beverages - Brewers,-9732615.0
2023-08-03,Consumer Defensive,Beverages - Non-Alcoholic,6521862.000000052
2023-08-03,Consumer Defensive,Beverages - Wineries & Distilleries,1066912.00000003
2023-08-03,Consumer Defensive,Confectioners,63041.00000008497
2023-08-03,Consumer Defensive,Discount Stores,7705341.00000002
2023-08-03,Consumer Defensive,Education & Training Services,5999229.000000002
2023-08-03,Consumer Defensive,Farm Products,10393573.300000014
2023-08-03,Consumer Defensive,Food Distribution,-3729033.000000017
2023-08-03,Consumer Defensive,Grocery Stores,3251769.0000000037
2023-08-03,Consumer Defensive,Household & Personal Products,7379334.000000106
2023-08-03,Consumer Defensive,Packaged Foods,1750215.6399999866
2023-08-03,Consumer Defensive,Tobacco,-1788672.0000000116
2023-08-03,Energy,Oil & Gas Drilling,4486520.000000002
2023-08-03,Energy,Oil & Gas E&P,107872426.99999988
2023-08-03,Energy,Oil & Gas Equipment & Services,15883486.999999965
2023-08-03,Energy,Oil & Gas Integrated,29343607.400000013
2023-08-03,Energy,Oil & Gas Midstream,29052163.99999997
2023-08-03,Energy,Oil & Gas Refining & Marketing,12970432.999999996
2023-08-03,Energy,Thermal Coal,-498306.99999999895
2023-08-03,Energy,Uranium,1724325.0000000002
2023-08-03,Financial Services,Asset Management,23469969.999999948
2023-08-03,Financial Services,Banks - Diversified,33473956.999999933
2023-08-03,Financial Services,Banks - Regional,63779606.00000012
2023-08-03,Financial Services,Capital Markets,30294805.999999963
2023-08-03,Financial Services,Credit Services,-84408473.99999987
2023-08-03,Financial Services,Financial Conglomerates,631234.0000000041
2023-08-03,Financial Services,Financial Data & Stock Exchanges,20356317.00000013
2023-08-03,Financial Services,Insurance - Diversified,11214522.999999955
2023-08-03,Financial Services,Insurance - Life,10179052.000000045
2023-08-03,Financial Services,Insurance - Property & Casualty,6099304.00000001
